FL_DATE,TAIL_NUM,airport_A,inbound_arr_delay,inbound_weather_delay,inbound_nas_delay,inbound_sched_arr,inbound_actual_arr,inbound_cancelled,airport_B,outbound_dep_delay,outbound_weather_delay,outbound_nas_delay,outbound_sched_dep,outbound_actual_dep,outbound_cancelled,connection_minutes,inbound_disrupted,outbound_disrupted,CASCADING_DELAY,month,A_weather_delay_rate,A_nas_delay_rate,B_weather_delay_rate,B_nas_delay_rate
1/2/2025 12:00:00 AM,N963NN,AUS,-22.0,,,613,551.0,0.0,BNA,-8.0,,,1438,1430.0,0.0,825.0,0,0,0,1,0.012212028542303773,0.04724770642201835,0.010696095076400678,0.043225806451612905
1/2/2025 12:00:00 AM,N963NN,AUS,-22.0,,,613,551.0,0.0,ABQ,-4.0,,,2051,2047.0,0.0,1438.0,0,0,0,1,0.012212028542303773,0.04724770642201835,0.01838235294117647,0.021127450980392155
1/2/2025 12:00:00 AM,N964NN,AUS,-6.0,,,813,807.0,0.0,ORD,-2.0,,,1020,1018.0,0.0,207.0,0,0,0,1,0.012212028542303773,0.04724770642201835,0.003459102175709171,0.05242357477278986
1/2/2025 12:00:00 AM,N965NN,FAT,6.0,,,509,515.0,0.0,FAT,52.0,0.0,0.0,2100,2152.0,0.0,1591.0,0,1,0,1,0.011654135338345865,0.04548872180451128,0.011654135338345865,0.04548872180451128
1/2/2025 12:00:00 AM,N965NN,FAT,6.0,,,509,515.0,0.0,AUS,24.0,,,730,754.0,0.0,221.0,0,1,0,1,0.011654135338345865,0.04548872180451128,0.012212028542303773,0.04724770642201835
1/2/2025 12:00:00 AM,N965NN,AUS,-15.0,,,1112,1057.0,0.0,FAT,52.0,0.0,0.0,2100,2152.0,0.0,988.0,0,1,0,1,0.012212028542303773,0.04724770642201835,0.011654135338345865,0.04548872180451128
1/2/2025 12:00:00 AM,N966AN,LGA,-10.0,,,914,904.0,0.0,SAT,-4.0,,,1012,1008.0,0.0,98.0,0,0,0,1,0.006877523553162854,0.07779273216689098,0.009684044233807266,0.04001579778830963
1/2/2025 12:00:00 AM,N966AN,LGA,-10.0,,,914,904.0,0.0,STL,-6.0,,,1451,1445.0,0.0,537.0,0,0,0,1,0.006877523553162854,0.07779273216689098,0.01360381861575179,0.026276849642004774
1/2/2025 12:00:00 AM,N966AN,LGA,-10.0,,,914,904.0,0.0,CLE,-2.0,,,2040,2038.0,0.0,1126.0,0,0,0,1,0.006877523553162854,0.07779273216689098,0.006324786324786325,0.04985754985754986
1/2/2025 12:00:00 AM,N966AN,SAT,-4.0,,,1349,1345.0,0.0,STL,-6.0,,,1451,1445.0,0.0,102.0,0,0,0,1,0.009684044233807266,0.04001579778830963,0.01360381861575179,0.026276849642004774
1/2/2025 12:00:00 AM,N966AN,SAT,-4.0,,,1349,1345.0,0.0,CLE,-2.0,,,2040,2038.0,0.0,691.0,0,0,0,1,0.009684044233807266,0.04001579778830963,0.006324786324786325,0.04985754985754986
1/2/2025 12:00:00 AM,N966AN,STL,-1.0,,,1931,1930.0,0.0,CLE,-2.0,,,2040,2038.0,0.0,109.0,0,0,0,1,0.01360381861575179,0.026276849642004774,0.006324786324786325,0.04985754985754986
1/2/2025 12:00:00 AM,N966NN,SNA,-6.0,,,1154,1148.0,0.0,MSP,14.0,0.0,18.0,2109,2123.0,0.0,955.0,0,0,0,1,0.014609665427509294,0.06037174721189591,0.011145038167938931,0.031170483460559797
1/2/2025 12:00:00 AM,N966NN,SNA,-6.0,,,1154,1148.0,0.0,FLL,-2.0,,,1257,1255.0,0.0,103.0,0,0,0,1,0.014609665427509294,0.06037174721189591,0.008450000000000001,0.06233333333333333
1/2/2025 12:00:00 AM,N966NN,FLL,6.0,,,2000,2006.0,0.0,MSP,14.0,0.0,18.0,2109,2123.0,0.0,109.0,0,0,0,1,0.008450000000000001,0.06233333333333333,0.011145038167938931,0.031170483460559797
1/2/2025 12:00:00 AM,N968AN,MFE,-4.0,,,742,738.0,0.0,JFK,-1.0,,,851,850.0,0.0,109.0,0,0,0,1,0.01861878453038674,0.016298342541436465,0.0047782426778242675,0.04123849372384937
1/2/2025 12:00:00 AM,N968AN,MFE,-4.0,,,742,738.0,0.0,ATL,-3.0,,,1853,1850.0,0.0,1111.0,0,0,0,1,0.01861878453038674,0.016298342541436465,0.0008865979381443298,0.03461855670103093
1/2/2025 12:00:00 AM,N968AN,JFK,-10.0,,,1742,1732.0,0.0,ATL,-3.0,,,1853,1850.0,0.0,111.0,0,0,0,1,0.0047782426778242675,0.04123849372384937,0.0008865979381443298,0.03461855670103093
1/2/2025 12:00:00 AM,N969AN,MCI,-11.0,,,1845,1834.0,0.0,BNA,-4.0,,,1945,1941.0,0.0,100.0,0,0,0,1,0.008677884615384615,0.03125,0.010696095076400678,0.043225806451612905
